"","Zip","Date","Count","lat","lng","population"
"1","10002",2020-02-21,0,40.72,-73.99,81410
"2","10002",2020-02-20,0,40.72,-73.99,81410
"3","10002",2020-02-25,0,40.72,-73.99,81410
"4","10002",2020-02-22,0,40.72,-73.99,81410
"5","10002",2020-02-23,0,40.72,-73.99,81410
"6","10002",2020-02-24,0,40.72,-73.99,81410
"7","10002",2020-02-15,0,40.72,-73.99,81410
"8","10002",2020-02-16,0,40.72,-73.99,81410
"9","10002",2020-02-17,1,40.72,-73.99,81410
"10","10002",2020-02-18,0,40.72,-73.99,81410
"11","10002",2020-02-19,0,40.72,-73.99,81410
"12","10002",2020-03-03,0,40.72,-73.99,81410
"13","10002",2020-03-04,0,40.72,-73.99,81410
"14","10002",2020-03-05,0,40.72,-73.99,81410
"15","10002",2020-03-06,0,40.72,-73.99,81410
"16","10002",2020-03-07,0,40.72,-73.99,81410
"17","10002",2020-03-08,0,40.72,-73.99,81410
"18","10002",2020-03-09,0,40.72,-73.99,81410
"19","10002",2020-02-26,0,40.72,-73.99,81410
"20","10002",2020-02-27,0,40.72,-73.99,81410
"21","10002",2020-02-28,1,40.72,-73.99,81410
"22","10002",2020-02-29,0,40.72,-73.99,81410
"23","10002",2020-03-01,0,40.72,-73.99,81410
"24","10002",2020-03-02,0,40.72,-73.99,81410
"25","10002",2020-03-16,0,40.72,-73.99,81410
"26","10002",2020-03-17,0,40.72,-73.99,81410
"27","10002",2020-03-18,0,40.72,-73.99,81410
"28","10002",2020-03-19,0,40.72,-73.99,81410
"29","10002",2020-03-11,0,40.72,-73.99,81410
"30","10002",2020-03-12,1,40.72,-73.99,81410
"31","10002",2020-03-13,0,40.72,-73.99,81410
"32","10002",2020-03-10,0,40.72,-73.99,81410
"33","10002",2020-03-15,0,40.72,-73.99,81410
"34","10002",2020-03-14,0,40.72,-73.99,81410
"35","10003",2020-03-02,0,40.73,-73.99,56024
"36","10003",2020-03-03,0,40.73,-73.99,56024
"37","10003",2020-03-01,0,40.73,-73.99,56024
"38","10003",2020-02-26,1,40.73,-73.99,56024
"39","10003",2020-02-27,0,40.73,-73.99,56024
"40","10003",2020-02-28,0,40.73,-73.99,56024
"41","10003",2020-02-29,0,40.73,-73.99,56024
"42","10003",2020-02-15,0,40.73,-73.99,56024
"43","10003",2020-02-16,0,40.73,-73.99,56024
"44","10003",2020-02-17,0,40.73,-73.99,56024
"45","10003",2020-02-18,0,40.73,-73.99,56024
"46","10003",2020-02-19,0,40.73,-73.99,56024
"47","10003",2020-02-20,0,40.73,-73.99,56024
"48","10003",2020-02-21,0,40.73,-73.99,56024
"49","10003",2020-02-22,0,40.73,-73.99,56024
"50","10003",2020-02-23,0,40.73,-73.99,56024
"51","10003",2020-02-24,0,40.73,-73.99,56024
"52","10003",2020-02-25,0,40.73,-73.99,56024
"53","10003",2020-03-11,0,40.73,-73.99,56024
"54","10003",2020-03-12,0,40.73,-73.99,56024
"55","10003",2020-03-13,0,40.73,-73.99,56024
"56","10003",2020-03-14,1,40.73,-73.99,56024
"57","10003",2020-03-15,0,40.73,-73.99,56024
"58","10003",2020-03-16,0,40.73,-73.99,56024
"59","10003",2020-03-04,0,40.73,-73.99,56024
"60","10003",2020-03-05,0,40.73,-73.99,56024
"61","10003",2020-03-06,0,40.73,-73.99,56024
"62","10003",2020-03-07,0,40.73,-73.99,56024
"63","10003",2020-03-08,1,40.73,-73.99,56024
"64","10003",2020-03-09,0,40.73,-73.99,56024
"65","10003",2020-03-10,0,40.73,-73.99,56024
"66","10003",2020-03-19,0,40.73,-73.99,56024
"67","10003",2020-03-17,0,40.73,-73.99,56024
"68","10003",2020-03-18,0,40.73,-73.99,56024
"69","10009",2020-03-05,0,40.73,-73.98,61347
"70","10009",2020-03-04,0,40.73,-73.98,61347
"71","10009",2020-03-09,0,40.73,-73.98,61347
"72","10009",2020-03-06,0,40.73,-73.98,61347
"73","10009",2020-03-07,0,40.73,-73.98,61347
"74","10009",2020-03-08,1,40.73,-73.98,61347
"75","10009",2020-02-15,0,40.73,-73.98,61347
"76","10009",2020-02-16,0,40.73,-73.98,61347
"77","10009",2020-02-17,0,40.73,-73.98,61347
"78","10009",2020-02-18,0,40.73,-73.98,61347
"79","10009",2020-02-19,0,40.73,-73.98,61347
"80","10009",2020-02-20,0,40.73,-73.98,61347
"81","10009",2020-02-21,0,40.73,-73.98,61347
"82","10009",2020-02-22,0,40.73,-73.98,61347
"83","10009",2020-02-23,0,40.73,-73.98,61347
"84","10009",2020-02-24,0,40.73,-73.98,61347
"85","10009",2020-02-25,0,40.73,-73.98,61347
"86","10009",2020-02-26,0,40.73,-73.98,61347
"87","10009",2020-02-27,0,40.73,-73.98,61347
"88","10009",2020-02-28,0,40.73,-73.98,61347
"89","10009",2020-02-29,0,40.73,-73.98,61347
"90","10009",2020-03-01,1,40.73,-73.98,61347
"91","10009",2020-03-02,0,40.73,-73.98,61347
"92","10009",2020-03-03,0,40.73,-73.98,61347
"93","10009",2020-03-17,1,40.73,-73.98,61347
"94","10009",2020-03-18,0,40.73,-73.98,61347
"95","10009",2020-03-19,0,40.73,-73.98,61347
"96","10009",2020-03-11,0,40.73,-73.98,61347
"97","10009",2020-03-12,0,40.73,-73.98,61347
"98","10009",2020-03-13,0,40.73,-73.98,61347
"99","10009",2020-03-10,1,40.73,-73.98,61347
"100","10009",2020-03-15,0,40.73,-73.98,61347
"101","10009",2020-03-16,0,40.73,-73.98,61347
"102","10009",2020-03-14,0,40.73,-73.98,61347
"103","10010",2020-03-15,0,40.73,-73.98,31834
"104","10010",2020-03-13,0,40.73,-73.98,31834
"105","10010",2020-03-14,1,40.73,-73.98,31834
"106","10010",2020-03-10,0,40.73,-73.98,31834
"107","10010",2020-03-11,0,40.73,-73.98,31834
"108","10010",2020-03-12,0,40.73,-73.98,31834
"109","10010",2020-02-15,0,40.73,-73.98,31834
"110","10010",2020-02-16,0,40.73,-73.98,31834
"111","10010",2020-02-17,0,40.73,-73.98,31834
"112","10010",2020-02-18,0,40.73,-73.98,31834
"113","10010",2020-02-19,0,40.73,-73.98,31834
"114","10010",2020-02-20,0,40.73,-73.98,31834
"115","10010",2020-02-21,0,40.73,-73.98,31834
"116","10010",2020-02-22,0,40.73,-73.98,31834
"117","10010",2020-02-23,0,40.73,-73.98,31834
"118","10010",2020-02-24,0,40.73,-73.98,31834
"119","10010",2020-02-25,0,40.73,-73.98,31834
"120","10010",2020-02-26,0,40.73,-73.98,31834
"121","10010",2020-02-27,0,40.73,-73.98,31834
"122","10010",2020-02-28,0,40.73,-73.98,31834
"123","10010",2020-02-29,0,40.73,-73.98,31834
"124","10010",2020-03-01,0,40.73,-73.98,31834
"125","10010",2020-03-02,0,40.73,-73.98,31834
"126","10010",2020-03-03,0,40.73,-73.98,31834
"127","10010",2020-03-04,0,40.73,-73.98,31834
"128","10010",2020-03-05,0,40.73,-73.98,31834
"129","10010",2020-03-06,0,40.73,-73.98,31834
"130","10010",2020-03-07,0,40.73,-73.98,31834
"131","10010",2020-03-08,1,40.73,-73.98,31834
"132","10010",2020-03-09,0,40.73,-73.98,31834
"133","10010",2020-03-17,1,40.73,-73.98,31834
"134","10010",2020-03-18,0,40.73,-73.98,31834
"135","10010",2020-03-19,0,40.73,-73.98,31834
"136","10010",2020-03-16,0,40.73,-73.98,31834
"137","10011",2020-03-16,0,40.74,-74,50984
"138","10011",2020-03-17,0,40.74,-74,50984
"139","10011",2020-03-18,0,40.74,-74,50984
"140","10011",2020-03-19,0,40.74,-74,50984
"141","10011",2020-02-21,0,40.74,-74,50984
"142","10011",2020-02-22,0,40.74,-74,50984
"143","10011",2020-02-23,0,40.74,-74,50984
"144","10011",2020-02-15,0,40.74,-74,50984
"145","10011",2020-02-16,0,40.74,-74,50984
"146","10011",2020-02-17,0,40.74,-74,50984
"147","10011",2020-02-18,0,40.74,-74,50984
"148","10011",2020-02-19,0,40.74,-74,50984
"149","10011",2020-02-20,0,40.74,-74,50984
"150","10011",2020-03-05,0,40.74,-74,50984
"151","10011",2020-03-06,0,40.74,-74,50984
"152","10011",2020-03-07,0,40.74,-74,50984
"153","10011",2020-02-24,0,40.74,-74,50984
"154","10011",2020-02-25,0,40.74,-74,50984
"155","10011",2020-02-26,0,40.74,-74,50984
"156","10011",2020-02-27,0,40.74,-74,50984
"157","10011",2020-02-28,0,40.74,-74,50984
"158","10011",2020-02-29,0,40.74,-74,50984
"159","10011",2020-03-01,0,40.74,-74,50984
"160","10011",2020-03-02,0,40.74,-74,50984
"161","10011",2020-03-03,0,40.74,-74,50984
"162","10011",2020-03-04,0,40.74,-74,50984
"163","10011",2020-03-09,0,40.74,-74,50984
"164","10011",2020-03-10,0,40.74,-74,50984
"165","10011",2020-03-11,0,40.74,-74,50984
"166","10011",2020-03-08,0,40.74,-74,50984
"167","10011",2020-03-13,0,40.74,-74,50984
"168","10011",2020-03-14,0,40.74,-74,50984
"169","10011",2020-03-15,0,40.74,-74,50984
"170","10011",2020-03-12,0,40.74,-74,50984
"171","10013",2020-02-15,0,40.72,-74.01,27700
"172","10013",2020-02-16,0,40.72,-74.01,27700
"173","10013",2020-02-17,0,40.72,-74.01,27700
"174","10013",2020-02-25,0,40.72,-74.01,27700
"175","10013",2020-02-26,0,40.72,-74.01,27700
"176","10013",2020-02-27,1,40.72,-74.01,27700
"177","10013",2020-02-28,0,40.72,-74.01,27700
"178","10013",2020-02-29,0,40.72,-74.01,27700
"179","10013",2020-03-01,0,40.72,-74.01,27700
"180","10013",2020-02-18,0,40.72,-74.01,27700
"181","10013",2020-02-19,0,40.72,-74.01,27700
"182","10013",2020-02-20,0,40.72,-74.01,27700
"183","10013",2020-02-21,0,40.72,-74.01,27700
"184","10013",2020-02-22,0,40.72,-74.01,27700
"185","10013",2020-02-23,0,40.72,-74.01,27700
"186","10013",2020-02-24,0,40.72,-74.01,27700
"187","10013",2020-03-09,1,40.72,-74.01,27700
"188","10013",2020-03-10,0,40.72,-74.01,27700
"189","10013",2020-03-11,0,40.72,-74.01,27700
"190","10013",2020-03-12,0,40.72,-74.01,27700
"191","10013",2020-03-13,0,40.72,-74.01,27700
"192","10013",2020-03-14,0,40.72,-74.01,27700
"193","10013",2020-03-02,0,40.72,-74.01,27700
"194","10013",2020-03-03,0,40.72,-74.01,27700
"195","10013",2020-03-04,0,40.72,-74.01,27700
"196","10013",2020-03-05,0,40.72,-74.01,27700
"197","10013",2020-03-06,0,40.72,-74.01,27700
"198","10013",2020-03-07,0,40.72,-74.01,27700
"199","10013",2020-03-08,0,40.72,-74.01,27700
"200","10013",2020-03-17,0,40.72,-74.01,27700
"201","10013",2020-03-18,0,40.72,-74.01,27700
"202","10013",2020-03-15,0,40.72,-74.01,27700
"203","10013",2020-03-16,0,40.72,-74.01,27700
"204","10013",2020-03-19,0,40.72,-74.01,27700
"205","10014",2020-02-18,0,40.74,-74.01,31959
"206","10014",2020-02-19,0,40.74,-74.01,31959
"207","10014",2020-02-21,0,40.74,-74.01,31959
"208","10014",2020-02-22,0,40.74,-74.01,31959
"209","10014",2020-02-23,0,40.74,-74.01,31959
"210","10014",2020-02-20,0,40.74,-74.01,31959
"211","10014",2020-02-15,0,40.74,-74.01,31959
"212","10014",2020-02-16,0,40.74,-74.01,31959
"213","10014",2020-02-17,0,40.74,-74.01,31959
"214","10014",2020-03-02,0,40.74,-74.01,31959
"215","10014",2020-03-03,1,40.74,-74.01,31959
"216","10014",2020-03-04,0,40.74,-74.01,31959
"217","10014",2020-03-05,0,40.74,-74.01,31959
"218","10014",2020-03-06,0,40.74,-74.01,31959
"219","10014",2020-03-07,0,40.74,-74.01,31959
"220","10014",2020-02-24,0,40.74,-74.01,31959
"221","10014",2020-02-25,0,40.74,-74.01,31959
"222","10014",2020-02-26,1,40.74,-74.01,31959
"223","10014",2020-02-27,0,40.74,-74.01,31959
"224","10014",2020-02-28,0,40.74,-74.01,31959
"225","10014",2020-02-29,0,40.74,-74.01,31959
"226","10014",2020-03-01,0,40.74,-74.01,31959
"227","10014",2020-03-15,0,40.74,-74.01,31959
"228","10014",2020-03-16,0,40.74,-74.01,31959
"229","10014",2020-03-17,0,40.74,-74.01,31959
"230","10014",2020-03-18,1,40.74,-74.01,31959
"231","10014",2020-03-19,0,40.74,-74.01,31959
"232","10014",2020-03-11,0,40.74,-74.01,31959
"233","10014",2020-03-08,0,40.74,-74.01,31959
"234","10014",2020-03-09,0,40.74,-74.01,31959
"235","10014",2020-03-10,0,40.74,-74.01,31959
"236","10014",2020-03-12,1,40.74,-74.01,31959
"237","10014",2020-03-13,0,40.74,-74.01,31959
"238","10014",2020-03-14,0,40.74,-74.01,31959
"239","10016",2020-02-29,0,40.74,-73.97,54183
"240","10016",2020-02-24,0,40.74,-73.97,54183
"241","10016",2020-02-25,0,40.74,-73.97,54183
"242","10016",2020-02-26,0,40.74,-73.97,54183
"243","10016",2020-02-27,0,40.74,-73.97,54183
"244","10016",2020-02-28,0,40.74,-73.97,54183
"245","10016",2020-02-15,0,40.74,-73.97,54183
"246","10016",2020-02-16,0,40.74,-73.97,54183
"247","10016",2020-02-17,1,40.74,-73.97,54183
"248","10016",2020-02-18,0,40.74,-73.97,54183
"249","10016",2020-02-19,0,40.74,-73.97,54183
"250","10016",2020-02-20,0,40.74,-73.97,54183
"251","10016",2020-02-21,0,40.74,-73.97,54183
"252","10016",2020-02-22,0,40.74,-73.97,54183
"253","10016",2020-02-23,0,40.74,-73.97,54183
"254","10016",2020-03-05,0,40.74,-73.97,54183
"255","10016",2020-03-06,1,40.74,-73.97,54183
"256","10016",2020-03-07,0,40.74,-73.97,54183
"257","10016",2020-03-08,0,40.74,-73.97,54183
"258","10016",2020-03-09,1,40.74,-73.97,54183
"259","10016",2020-03-10,0,40.74,-73.97,54183
"260","10016",2020-03-11,0,40.74,-73.97,54183
"261","10016",2020-03-12,0,40.74,-73.97,54183
"262","10016",2020-03-13,1,40.74,-73.97,54183
"263","10016",2020-03-01,0,40.74,-73.97,54183
"264","10016",2020-03-02,0,40.74,-73.97,54183
"265","10016",2020-03-03,0,40.74,-73.97,54183
"266","10016",2020-03-04,0,40.74,-73.97,54183
"267","10016",2020-03-18,0,40.74,-73.97,54183
"268","10016",2020-03-19,0,40.74,-73.97,54183
"269","10016",2020-03-15,0,40.74,-73.97,54183
"270","10016",2020-03-16,0,40.74,-73.97,54183
"271","10016",2020-03-17,0,40.74,-73.97,54183
"272","10016",2020-03-14,0,40.74,-73.97,54183
"273","10019",2020-03-03,0,40.77,-73.99,42870
"274","10019",2020-03-04,1,40.77,-73.99,42870
"275","10019",2020-03-05,0,40.77,-73.99,42870
"276","10019",2020-03-06,0,40.77,-73.99,42870
"277","10019",2020-03-07,0,40.77,-73.99,42870
"278","10019",2020-03-08,0,40.77,-73.99,42870
"279","10019",2020-03-09,0,40.77,-73.99,42870
"280","10019",2020-03-01,0,40.77,-73.99,42870
"281","10019",2020-03-02,0,40.77,-73.99,42870
"282","10019",2020-02-15,0,40.77,-73.99,42870
"283","10019",2020-02-16,0,40.77,-73.99,42870
"284","10019",2020-02-17,0,40.77,-73.99,42870
"285","10019",2020-02-18,0,40.77,-73.99,42870
"286","10019",2020-02-19,0,40.77,-73.99,42870
"287","10019",2020-02-20,0,40.77,-73.99,42870
"288","10019",2020-02-21,0,40.77,-73.99,42870
"289","10019",2020-02-22,0,40.77,-73.99,42870
"290","10019",2020-02-23,0,40.77,-73.99,42870
"291","10019",2020-02-24,0,40.77,-73.99,42870
"292","10019",2020-02-25,0,40.77,-73.99,42870
"293","10019",2020-02-26,0,40.77,-73.99,42870
"294","10019",2020-02-27,0,40.77,-73.99,42870
"295","10019",2020-02-28,0,40.77,-73.99,42870
"296","10019",2020-02-29,0,40.77,-73.99,42870
"297","10019",2020-03-17,0,40.77,-73.99,42870
"298","10019",2020-03-18,0,40.77,-73.99,42870
"299","10019",2020-03-19,0,40.77,-73.99,42870
"300","10019",2020-03-11,1,40.77,-73.99,42870
"301","10019",2020-03-12,0,40.77,-73.99,42870
"302","10019",2020-03-13,0,40.77,-73.99,42870
"303","10019",2020-03-10,0,40.77,-73.99,42870
"304","10019",2020-03-15,0,40.77,-73.99,42870
"305","10019",2020-03-16,0,40.77,-73.99,42870
"306","10019",2020-03-14,0,40.77,-73.99,42870
"307","10021",2020-03-15,0,40.77,-73.96,43631
"308","10021",2020-03-13,0,40.77,-73.96,43631
"309","10021",2020-03-14,0,40.77,-73.96,43631
"310","10021",2020-03-10,0,40.77,-73.96,43631
"311","10021",2020-03-11,0,40.77,-73.96,43631
"312","10021",2020-03-12,0,40.77,-73.96,43631
"313","10021",2020-02-15,0,40.77,-73.96,43631
"314","10021",2020-02-16,0,40.77,-73.96,43631
"315","10021",2020-02-17,0,40.77,-73.96,43631
"316","10021",2020-02-18,0,40.77,-73.96,43631
"317","10021",2020-02-19,0,40.77,-73.96,43631
"318","10021",2020-02-20,0,40.77,-73.96,43631
"319","10021",2020-02-21,0,40.77,-73.96,43631
"320","10021",2020-02-22,0,40.77,-73.96,43631
"321","10021",2020-02-23,0,40.77,-73.96,43631
"322","10021",2020-02-24,0,40.77,-73.96,43631
"323","10021",2020-02-25,0,40.77,-73.96,43631
"324","10021",2020-02-26,0,40.77,-73.96,43631
"325","10021",2020-02-27,1,40.77,-73.96,43631
"326","10021",2020-02-28,0,40.77,-73.96,43631
"327","10021",2020-02-29,0,40.77,-73.96,43631
"328","10021",2020-03-01,0,40.77,-73.96,43631
"329","10021",2020-03-02,0,40.77,-73.96,43631
"330","10021",2020-03-03,0,40.77,-73.96,43631
"331","10021",2020-03-04,0,40.77,-73.96,43631
"332","10021",2020-03-05,0,40.77,-73.96,43631
"333","10021",2020-03-06,0,40.77,-73.96,43631
"334","10021",2020-03-07,0,40.77,-73.96,43631
"335","10021",2020-03-08,0,40.77,-73.96,43631
"336","10021",2020-03-09,0,40.77,-73.96,43631
"337","10021",2020-03-18,0,40.77,-73.96,43631
"338","10021",2020-03-19,0,40.77,-73.96,43631
"339","10021",2020-03-16,0,40.77,-73.96,43631
"340","10021",2020-03-17,0,40.77,-73.96,43631
"341","10022",2020-03-16,1,40.76,-73.97,31924
"342","10022",2020-03-17,0,40.76,-73.97,31924
"343","10022",2020-03-18,0,40.76,-73.97,31924
"344","10022",2020-03-19,0,40.76,-73.97,31924
"345","10022",2020-02-22,0,40.76,-73.97,31924
"346","10022",2020-02-23,0,40.76,-73.97,31924
"347","10022",2020-02-15,0,40.76,-73.97,31924
"348","10022",2020-02-16,0,40.76,-73.97,31924
"349","10022",2020-02-17,0,40.76,-73.97,31924
"350","10022",2020-02-18,0,40.76,-73.97,31924
"351","10022",2020-02-19,0,40.76,-73.97,31924
"352","10022",2020-02-20,0,40.76,-73.97,31924
"353","10022",2020-02-21,0,40.76,-73.97,31924
"354","10022",2020-03-06,0,40.76,-73.97,31924
"355","10022",2020-03-07,0,40.76,-73.97,31924
"356","10022",2020-02-24,0,40.76,-73.97,31924
"357","10022",2020-02-25,0,40.76,-73.97,31924
"358","10022",2020-02-26,0,40.76,-73.97,31924
"359","10022",2020-02-27,0,40.76,-73.97,31924
"360","10022",2020-02-28,0,40.76,-73.97,31924
"361","10022",2020-02-29,0,40.76,-73.97,31924
"362","10022",2020-03-01,0,40.76,-73.97,31924
"363","10022",2020-03-02,0,40.76,-73.97,31924
"364","10022",2020-03-03,0,40.76,-73.97,31924
"365","10022",2020-03-04,0,40.76,-73.97,31924
"366","10022",2020-03-05,0,40.76,-73.97,31924
"367","10022",2020-03-10,0,40.76,-73.97,31924
"368","10022",2020-03-11,0,40.76,-73.97,31924
"369","10022",2020-03-08,0,40.76,-73.97,31924
"370","10022",2020-03-09,0,40.76,-73.97,31924
"371","10022",2020-03-14,0,40.76,-73.97,31924
"372","10022",2020-03-15,0,40.76,-73.97,31924
"373","10022",2020-03-12,1,40.76,-73.97,31924
"374","10022",2020-03-13,0,40.76,-73.97,31924
"375","10023",2020-02-15,0,40.78,-73.98,60998
"376","10023",2020-02-16,0,40.78,-73.98,60998
"377","10023",2020-02-23,0,40.78,-73.98,60998
"378","10023",2020-02-24,0,40.78,-73.98,60998
"379","10023",2020-02-25,0,40.78,-73.98,60998
"380","10023",2020-02-26,0,40.78,-73.98,60998
"381","10023",2020-02-27,0,40.78,-73.98,60998
"382","10023",2020-02-28,0,40.78,-73.98,60998
"383","10023",2020-02-29,0,40.78,-73.98,60998
"384","10023",2020-02-17,0,40.78,-73.98,60998
"385","10023",2020-02-18,0,40.78,-73.98,60998
"386","10023",2020-02-19,0,40.78,-73.98,60998
"387","10023",2020-02-20,0,40.78,-73.98,60998
"388","10023",2020-02-21,0,40.78,-73.98,60998
"389","10023",2020-02-22,0,40.78,-73.98,60998
"390","10023",2020-03-07,0,40.78,-73.98,60998
"391","10023",2020-03-08,0,40.78,-73.98,60998
"392","10023",2020-03-09,0,40.78,-73.98,60998
"393","10023",2020-03-10,0,40.78,-73.98,60998
"394","10023",2020-03-11,0,40.78,-73.98,60998
"395","10023",2020-03-12,0,40.78,-73.98,60998
"396","10023",2020-03-13,0,40.78,-73.98,60998
"397","10023",2020-03-01,0,40.78,-73.98,60998
"398","10023",2020-03-02,1,40.78,-73.98,60998
"399","10023",2020-03-03,0,40.78,-73.98,60998
"400","10023",2020-03-04,0,40.78,-73.98,60998
"401","10023",2020-03-05,0,40.78,-73.98,60998
"402","10023",2020-03-06,0,40.78,-73.98,60998
"403","10023",2020-03-15,0,40.78,-73.98,60998
"404","10023",2020-03-16,0,40.78,-73.98,60998
"405","10023",2020-03-17,0,40.78,-73.98,60998
"406","10023",2020-03-14,0,40.78,-73.98,60998
"407","10023",2020-03-19,1,40.78,-73.98,60998
"408","10023",2020-03-18,0,40.78,-73.98,60998
"409","10024",2020-02-18,0,40.81,-73.97,59283
"410","10024",2020-02-19,0,40.81,-73.97,59283
"411","10024",2020-02-17,0,40.81,-73.97,59283
"412","10024",2020-02-22,0,40.81,-73.97,59283
"413","10024",2020-02-23,0,40.81,-73.97,59283
"414","10024",2020-02-20,0,40.81,-73.97,59283
"415","10024",2020-02-21,0,40.81,-73.97,59283
"416","10024",2020-02-15,0,40.81,-73.97,59283
"417","10024",2020-02-16,0,40.81,-73.97,59283
"418","10024",2020-03-02,0,40.81,-73.97,59283
"419","10024",2020-03-03,0,40.81,-73.97,59283
"420","10024",2020-03-04,0,40.81,-73.97,59283
"421","10024",2020-03-05,0,40.81,-73.97,59283
"422","10024",2020-03-06,0,40.81,-73.97,59283
"423","10024",2020-03-07,0,40.81,-73.97,59283
"424","10024",2020-02-24,0,40.81,-73.97,59283
"425","10024",2020-02-25,0,40.81,-73.97,59283
"426","10024",2020-02-26,0,40.81,-73.97,59283
"427","10024",2020-02-27,0,40.81,-73.97,59283
"428","10024",2020-02-28,0,40.81,-73.97,59283
"429","10024",2020-02-29,0,40.81,-73.97,59283
"430","10024",2020-03-01,1,40.81,-73.97,59283
"431","10024",2020-03-15,0,40.81,-73.97,59283
"432","10024",2020-03-16,0,40.81,-73.97,59283
"433","10024",2020-03-17,0,40.81,-73.97,59283
"434","10024",2020-03-18,0,40.81,-73.97,59283
"435","10024",2020-03-19,0,40.81,-73.97,59283
"436","10024",2020-03-11,0,40.81,-73.97,59283
"437","10024",2020-03-08,0,40.81,-73.97,59283
"438","10024",2020-03-09,0,40.81,-73.97,59283
"439","10024",2020-03-10,0,40.81,-73.97,59283
"440","10024",2020-03-12,0,40.81,-73.97,59283
"441","10024",2020-03-13,1,40.81,-73.97,59283
"442","10024",2020-03-14,0,40.81,-73.97,59283
"443","10025",2020-02-29,0,40.8,-73.97,94600
"444","10025",2020-02-24,0,40.8,-73.97,94600
"445","10025",2020-02-25,0,40.8,-73.97,94600
"446","10025",2020-02-26,0,40.8,-73.97,94600
"447","10025",2020-02-27,0,40.8,-73.97,94600
"448","10025",2020-02-28,0,40.8,-73.97,94600
"449","10025",2020-02-15,0,40.8,-73.97,94600
"450","10025",2020-02-16,1,40.8,-73.97,94600
"451","10025",2020-02-17,0,40.8,-73.97,94600
"452","10025",2020-02-18,0,40.8,-73.97,94600
"453","10025",2020-02-19,0,40.8,-73.97,94600
"454","10025",2020-02-20,0,40.8,-73.97,94600
"455","10025",2020-02-21,0,40.8,-73.97,94600
"456","10025",2020-02-22,0,40.8,-73.97,94600
"457","10025",2020-02-23,0,40.8,-73.97,94600
"458","10025",2020-03-08,0,40.8,-73.97,94600
"459","10025",2020-03-09,0,40.8,-73.97,94600
"460","10025",2020-03-10,1,40.8,-73.97,94600
"461","10025",2020-03-11,1,40.8,-73.97,94600
"462","10025",2020-03-12,0,40.8,-73.97,94600
"463","10025",2020-03-13,0,40.8,-73.97,94600
"464","10025",2020-03-01,0,40.8,-73.97,94600
"465","10025",2020-03-02,0,40.8,-73.97,94600
"466","10025",2020-03-03,1,40.8,-73.97,94600
"467","10025",2020-03-04,0,40.8,-73.97,94600
"468","10025",2020-03-05,1,40.8,-73.97,94600
"469","10025",2020-03-06,1,40.8,-73.97,94600
"470","10025",2020-03-07,1,40.8,-73.97,94600
"471","10025",2020-03-16,0,40.8,-73.97,94600
"472","10025",2020-03-17,0,40.8,-73.97,94600
"473","10025",2020-03-14,1,40.8,-73.97,94600
"474","10025",2020-03-15,0,40.8,-73.97,94600
"475","10025",2020-03-18,1,40.8,-73.97,94600
"476","10025",2020-03-19,0,40.8,-73.97,94600
"477","10026",2020-03-01,0,40.801,-73.953,34003
"478","10026",2020-03-02,0,40.801,-73.953,34003
"479","10026",2020-03-05,0,40.801,-73.953,34003
"480","10026",2020-03-06,0,40.801,-73.953,34003
"481","10026",2020-03-03,0,40.801,-73.953,34003
"482","10026",2020-03-04,0,40.801,-73.953,34003
"483","10026",2020-02-15,0,40.801,-73.953,34003
"484","10026",2020-02-16,0,40.801,-73.953,34003
"485","10026",2020-02-17,0,40.801,-73.953,34003
"486","10026",2020-02-18,0,40.801,-73.953,34003
"487","10026",2020-02-19,0,40.801,-73.953,34003
"488","10026",2020-02-20,0,40.801,-73.953,34003
"489","10026",2020-02-21,0,40.801,-73.953,34003
"490","10026",2020-02-22,0,40.801,-73.953,34003
"491","10026",2020-02-23,0,40.801,-73.953,34003
"492","10026",2020-02-24,0,40.801,-73.953,34003
"493","10026",2020-02-25,0,40.801,-73.953,34003
"494","10026",2020-02-26,0,40.801,-73.953,34003
"495","10026",2020-02-27,0,40.801,-73.953,34003
"496","10026",2020-02-28,0,40.801,-73.953,34003
"497","10026",2020-02-29,0,40.801,-73.953,34003
"498","10026",2020-03-13,1,40.801,-73.953,34003
"499","10026",2020-03-14,0,40.801,-73.953,34003
"500","10026",2020-03-15,0,40.801,-73.953,34003
"501","10026",2020-03-16,0,40.801,-73.953,34003
"502","10026",2020-03-17,0,40.801,-73.953,34003
"503","10026",2020-03-18,0,40.801,-73.953,34003
"504","10026",2020-03-19,0,40.801,-73.953,34003
"505","10026",2020-03-07,0,40.801,-73.953,34003
"506","10026",2020-03-08,0,40.801,-73.953,34003
"507","10026",2020-03-09,0,40.801,-73.953,34003
"508","10026",2020-03-10,0,40.801,-73.953,34003
"509","10026",2020-03-11,0,40.801,-73.953,34003
"510","10026",2020-03-12,0,40.801,-73.953,34003
"511","10027",2020-03-07,0,40.81,-73.96,59707
"512","10027",2020-03-08,1,40.81,-73.96,59707
"513","10027",2020-03-09,1,40.81,-73.96,59707
"514","10027",2020-03-10,1,40.81,-73.96,59707
"515","10027",2020-03-11,1,40.81,-73.96,59707
"516","10027",2020-03-12,0,40.81,-73.96,59707
"517","10027",2020-03-13,0,40.81,-73.96,59707
"518","10027",2020-02-15,0,40.81,-73.96,59707
"519","10027",2020-02-16,0,40.81,-73.96,59707
"520","10027",2020-02-17,0,40.81,-73.96,59707
